report_date,supervisor,activity_code,wbs_code,wbs_name,qty_executed,unit,manpower_cost,equipment_cost,manpower_lines,equipment_lines,remarks
2026-02-02,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-02,manzar,9.1.6(ii),9.0,Approach Slab,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-02,sohail,9.1.6(ii),9.0,Approach Slab,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,ismaila,1,1.0,Preliminaries,0.010,cu.m.,0,3000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,akmishra,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,saiffuddin,1.1,1.1,Site Establishment,10.000,m,500.00,10000.00,1,1,
2026-02-03,vijaykumar,1.1,1.1,Site Establishment,480.000,cu.m.,0,0,0,0,
2026-02-03,kbarman,13.1.7(ix)a,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,13.1.7(ix)b,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,13.1.7(ix)b,13.0,Drainage,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,13.1.7(ix)b1,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,13.1.7(ix)b2,13.0,Drainage,80.000,lin.m.,1000.00,3000.00,1,1,
2026-02-03,manzar,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,18.3.6(i),18.3,Bituminous Layers,245.000,sq.m.,2500.00,5000.00,1,1,
2026-02-03,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,akmishra,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,630.000,cu.m.,1700.00,16000.00,2,2,
2026-02-03,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,200.000,lin.m.,500.00,7500.00,1,2,
2026-02-03,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,saiffuddin,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,1200.000,cu.m.,5200.00,75000.00,3,3,
2026-02-03,vpgupta,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,1200.000,cu.m.,1500.00,33000.00,1,3,
2026-02-03,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,1200.000,cu.m.,0,0,0,0,
2026-02-03,akmishra,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,2.4.6(i),2.4,Pile Cap,200.000,cu.m.,0,5000.00,0,1,
2026-02-03,kbarman,2.4.6(i),2.4,Pile Cap,150.000,cu.m.,1500.00,9000.00,1,2,
2026-02-03,parvaiz,2.4.6(i),2.4,Pile Cap,50.000,lin.m.,0,2000.00,0,1,
2026-02-03,sanjar,2.4.6(i),2.4,Pile Cap,0.010,trip,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,akmishra,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,ismaila,2.4.6(i)a,2.4,Pile Cap,600.000,cu.m.,500.00,13000.00,1,3,
2026-02-03,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,2.6.6(i),2.6,Pier,100.000,Sqm,3000.00,6000.00,1,1,
2026-02-03,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,parvaiz,2.6.6(i),2.6,Pier,70.000,m,3000.00,9000.00,2,2,
2026-02-03,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,2.7.6 (i),2.7,Abutment,170.000,cu.m.,1500.00,11500.00,1,3,
2026-02-03,parvaiz,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,saiffuddin,2.7.6 (i),2.7,Abutment,340.000,cu.m.,0,15000.00,0,1,
2026-02-03,illayaraja,2.8.6 (i),2.8,Wing Walls,20.000,lin.m.,0,0,0,0,
2026-02-03,kbarman,2.8.6 (i),2.8,Wing Walls,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,ismaila,3.2.6 (ii),3.2,Concrete RCC,365.000,cu.m.,500.00,9500.00,1,3,
2026-02-03,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,kbarman,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,vijaykumar,3.3.6 (ii)a,3.3,Pre-stressed Members,750.000,Sqm,0,31000.00,0,3,
2026-02-03,illayaraja,5.1.7 (iii),5.1,Bearings,250.000,cu.m.,500.00,10000.00,1,1,
2026-02-03,ismaila,5.1.7 (iii),5.1,Bearings,215.000,cu.m.,0,14000.00,0,2,
2026-02-03,kbarman,5.1.7 (iii),5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,5.1.7 (iii),5.1,Bearings,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,5.1.7 (iii)a,5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,5.1.7 (iii)a,5.1,Bearings,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,5.2.6 (ii),5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,5.2.6 (ii)a,5.2,Expansion Joints,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,5.2.6 (ii)a,5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,9.1.6 (iii),9.0,Approach Slab,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,illayaraja,9.1.6(ii),9.0,Approach Slab,90.000,cu.m.,4800.00,17500.00,1,5,
2026-02-03,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,manzar,9.1.6(ii),9.0,Approach Slab,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-03,sohail,9.1.6(ii),9.0,Approach Slab,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,ismaila,1,1.0,Preliminaries,0.010,cu.m.,0,3000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,akmishra,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,saiffuddin,1.1,1.1,Site Establishment,11.000,m,500.00,10000.00,1,1,
2026-02-04,vijaykumar,1.1,1.1,Site Establishment,250.000,cu.m.,0,0,0,0,
2026-02-04,kbarman,13.1.7(ix)a,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,13.1.7(ix)b,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,13.1.7(ix)b,13.0,Drainage,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,13.1.7(ix)b1,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,13.1.7(ix)b2,13.0,Drainage,60.000,cu.m.,1000.00,8000.00,1,2,
2026-02-04,manzar,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,300.000,cu.m.,0,13000.00,0,2,
2026-02-04,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,akmishra,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,60.000,cu.m.,1000.00,8000.00,1,2,
2026-02-04,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,180.000,cu.m.,500.00,7500.00,1,2,
2026-02-04,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,saiffuddin,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,600.000,cu.m.,5200.00,66000.00,3,3,
2026-02-04,vpgupta,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,900.000,cu.m.,3500.00,39000.00,2,3,
2026-02-04,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,500.000,cu.m.,0,0,0,0,
2026-02-04,akmishra,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.4.6(i),2.4,Pile Cap,250.000,cu.m.,3200.00,15500.00,1,3,
2026-02-04,ismaila,2.4.6(i),2.4,Pile Cap,180.000,cu.m.,500.00,14000.00,1,2,
2026-02-04,kbarman,2.4.6(i),2.4,Pile Cap,130.000,cu.m.,1000.00,9000.00,1,2,
2026-02-04,parvaiz,2.4.6(i),2.4,Pile Cap,50.000,lin.m.,0,6000.00,0,2,
2026-02-04,sanjar,2.4.6(i),2.4,Pile Cap,0.010,trip,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,akmishra,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,ismaila,2.4.6(i)a,2.4,Pile Cap,530.000,cu.m.,500.00,8000.00,1,2,
2026-02-04,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.6.6(i),2.6,Pier,50.000,Sqm,2500.00,3000.00,1,1,
2026-02-04,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,parvaiz,2.6.6(i),2.6,Pier,0.010,m,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,2.7.6 (i),2.7,Abutment,100.000,cu.m.,1500.00,8500.00,1,2,
2026-02-04,parvaiz,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,saiffuddin,2.7.6 (i),2.7,Abutment,240.000,cu.m.,0,15000.00,0,1,
2026-02-04,illayaraja,2.8.6 (i),2.8,Wing Walls,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,kbarman,2.8.6 (i),2.8,Wing Walls,250.000,lin.m.,1000.00,3000.00,1,1,
2026-02-04,illayaraja,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,ismaila,3.2.6 (ii),3.2,Concrete RCC,105.000,cu.m.,0,5500.00,0,2,
2026-02-04,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,parvaiz,3.2.6 (ii),3.2,Concrete RCC,730.000,lin.m.,3500.00,9000.00,2,2,
2026-02-04,kbarman,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,vijaykumar,3.3.6 (ii)a,3.3,Pre-stressed Members,250.000,Sqm,0,32000.00,0,4,
2026-02-04,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,ismaila,5.1.7 (iii),5.1,Bearings,100.000,cu.m.,1700.00,5000.00,2,1,
2026-02-04,kbarman,5.1.7 (iii),5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,5.1.7 (iii),5.1,Bearings,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,5.1.7 (iii)a,5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,5.1.7 (iii)a,5.1,Bearings,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,5.2.6 (ii),5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,5.2.6 (ii)a,5.2,Expansion Joints,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,5.2.6 (ii)a,5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,9.1.6 (iii),9.0,Approach Slab,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,illayaraja,9.1.6(ii),9.0,Approach Slab,80.000,cu.m.,4800.00,13000.00,1,3,
2026-02-04,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,manzar,9.1.6(ii),9.0,Approach Slab,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-04,sohail,9.1.6(ii),9.0,Approach Slab,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,ismaila,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,sohail,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,akmishra,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,saiffuddin,1.1,1.1,Site Establishment,4.000,m,500.00,10000.00,1,1,
2026-02-05,vijaykumar,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,manzar,13.1.7(ix)b,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,sohail,13.1.7(ix)b,13.0,Drainage,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,manzar,13.1.7(ix)b1,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,kbarman,13.1.7(ix)b2,13.0,Drainage,50.000,lin.m.,500.00,8000.00,1,2,
2026-02-05,manzar,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,akmishra,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,60.000,cu.m.,500.00,3000.00,1,1,
2026-02-05,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,saiffuddin,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,vpgupta,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,2400.000,cu.m.,1700.00,25000.00,2,3,
2026-02-05,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,300.000,cu.m.,3500.00,33000.00,2,3,
2026-02-05,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,akmishra,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-02-05,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
